BRM_BILLER_ACCOUNT_T_ACCOUNT_NO,BRM_BILLINFO_T_ACTG_CYCLE_DOM,TOTAL_AMOUNT,THRESHOLD,WEIGHTED_THRESHOLD,BILLSHOCK,PROXIMITY
178464856,20,51.64902495,78.26,114.781333333,No,0.449977565603
178466712,23,37.0833,77.32,82.4746666667,No,0.449632614459
178470398,12,44.7167,47.02,119.117333333,No,0.375400445499
178470558,14,185.933266,0.3,0.68,Yes,1.0
178470898,14,26.5,56.74,128.610666667,No,0.206048228244
178471208,12,63.6334,95.03,240.742666667,No,0.264321239276
178474494-1,8,23.2,81.23,249.105333333,No,0.0931332930113
178478885,5,42.531245,47.25,163.8,No,0.259653510379
178480049,3,13.3866332,9.29,34.6826666667,No,0.385974738582
178482176,20,12.9516,12.88,18.8906666667,No,0.685608413326
178488014,5,36.1528167,39.01,135.234666667,No,0.26733394322
178488796,20,31.86442505,32.45,47.5933333333,No,0.66951446386
178489708,8,122.67,47.0,144.133333333,No,0.851086956522
178493077,22,40.06,24.32,29.184,Yes,1.0
178493862,22,62.5949665,122.05,146.46,No,0.427386088352
178495160,20,66.5785834,80.02,117.362666667,No,0.567289286201
178499164,20,103.8400334,127.75,187.366666667,No,0.554207614659
178500215,21,123.1272,439.63,586.173333333,No,0.210052544185
178509452,10,112.98726,108.67,304.276,No,0.371331488517
178515836,14,37.5,74.07,167.892,No,0.223357872918
178519181,22,47.67,60.58,72.696,No,0.655744470122
178520980,20,8.1667,9.95,14.5933333333,No,0.559618547282
178521663,18,83.594258,94.44,163.696,No,0.510667688887
178521696,23,15.5167,16.66,17.7706666667,No,0.873163640456
178524359,18,14.1667,34.32,59.488,No,0.238143827327
178528375,23,15.85704995,134.0,142.933333333,No,0.110940181553
178531018,23,41.4121501,54.33,57.952,No,0.714593976049
178531723,20,27.53747,100.78,147.810666667,No,0.186302319183
178532677-1,24,25.0,0.0,0.0,Yes,1.0
178537127,23,40.12,64.3,68.5866666667,No,0.584953343701
178537514,5,21.67,15.6,54.08,No,0.400702662722
178539696,5,31.8167,51.72,179.296,No,0.17745348474
178542997,8,112.7303,83.6,256.373333333,No,0.439711488454
178543012,22,47.9833,111.5,133.8,No,0.358619581465
178544499,12,16.3417,24.66,62.472,No,0.261584389807
178546877,21,15.8333,0.0,0.0,Yes,1.0
178549869-1,20,44.1667,0.0,0.0,Yes,1.0
178550066,22,78.3917,129.62,155.544,No,0.503984081675
178550077,8,99.1712674,251.15,770.193333333,No,0.128761524033
178557314,8,164.8367669,242.05,742.286666667,No,0.222066183191
178557585,23,13.7858166,25.33,27.0186666667,No,0.510233046289
178557869,24,13.1,22.96,21.4293333333,No,0.61131159781
178561092,24,38.172534,64.84,60.5173333333,No,0.630770258659
178561296,21,49.0167,83.37,111.16,No,0.440956279237
178561354,20,57.75,98.04,143.792,No,0.401621787026
178562151,22,16.6667,20.0,24.0,No,0.694445833333
178567770,5,13.33,12.35,42.8133333333,No,0.311351603862
178568577,5,15.0,17.15,59.4533333333,No,0.252298721686
178569830,11,54.2916666,52.02,138.72,No,0.39137591263
178570888,25,51.5417,63.99,51.192,Yes,1.0
178574359,24,51.054667,337.96,315.429333333,No,0.161857701884
178574859,3,32.5,39.0,145.6,No,0.223214285714
178576817,9,48.4244666,54.7,160.453333333,No,0.30179782242
178581041,21,14.17,32.0,42.6666666667,No,0.332109375
178581132-1,10,40.51774175,0.0,0.0,Yes,1.0
178585147,17,15.06,9.99,18.648,No,0.807593307593
178586079,20,40.820867,35.57,52.1693333333,No,0.782468634191
178594013-1,21,45.163867,50.36,67.1466666667,No,0.672615175735
178596333,11,81.6667,140.59,374.906666667,No,0.217832082652
178603797,23,106.2701669,124.72,133.034666667,No,0.798815598691
178606507-1,24,29.2217334,0.0,0.0,Yes,1.0
178613631,8,93.184667,127.32,390.448,No,0.238660889542
178617248,20,49.99079,86.6,127.013333333,No,0.393586946252
178617953,4,37.11197505,41.95,151.02,No,0.24574212058
178620378,14,54.1633,22.35,50.66,Yes,1.0
178620834,17,61.7187835,155.97,291.144,No,0.211987138667
178621299,16,42.91774175,70.16,140.32,No,0.305856198332
178621686,20,40.4883831,54.88,80.4906666667,No,0.503019601859
178623393-1,17,21.8083667,0.0,0.0,Yes,1.0
178623724,17,15.5452332,51.15,95.48,No,0.162811407625
178627386,20,28.4182999,52.84,77.4986666667,No,0.36669404936
178628127,20,31.983367,68.48,100.437333333,No,0.318441021267
178629253,20,41.7917001,49.55,72.6733333333,No,0.575062380974
178629593,24,57.516633,64.94,60.6106666667,No,0.948952324123
178634090,25,40.735667,68.7,54.96,No,0.74118753639
178639299,24,38.21892495,64.53,60.228,No,0.634570713788
178650998,14,34.32549175,39.83,90.2813333333,No,0.380205857431
178652036,11,33.16420005,32.88,87.68,No,0.378241332687
178652105,17,30.1016668,35.8,66.8266666667,No,0.450443936552
178652956-1,8,31.8803334,0.0,0.0,Yes,1.0
178655824,12,30.6952332,45.01,114.025333333,No,0.26919661011
178659919,22,37.8334,67.95,81.54,No,0.463985773853
178660945,22,26.3,48.05,57.66,No,0.45612209504
178664563,8,39.17,37.75,115.766666667,No,0.338353008926
178664916,23,53.41329995,137.81,146.997333333,No,0.36336237358
178668965,11,54.375,105.17,280.453333333,No,0.193882523533
178669295,18,29.48666,34.51,59.8173333333,No,0.492945077235
178670834,12,40.47732505,99.9,253.08,No,0.159938853525
178674747,14,34.24,29.0,65.7333333333,No,0.520892494929
178679695,20,24.2392001,37.92,55.616,No,0.435831417218
178682872-1,8,15.5452332,11.49,35.236,No,0.441174741741
178683204,25,24.575,41.74,33.392,No,0.735954719693
178684089,8,32.0639668,23.96,73.4773333333,No,0.436379021195
178685046,20,35.2133,61.5,90.2,No,0.39039135255
178685284,24,69.73167495,81.0,75.6,No,0.922376652778
178691055,23,35.175,135.09,144.096,No,0.244108094604
178697380,23,46.5,84.91,90.5706666667,No,0.51341125898
178702151,5,43.99163325,41.05,142.306666667,No,0.309132623794
178702322,14,45.98187495,81.05,183.713333333,No,0.250291441104
178702628,11,26.6667,141.07,376.186666667,No,0.0708868823988
178702822,5,25.83,32.1,111.28,No,0.232117181884
178707565,10,74.4558,81.2,227.36,No,0.327479767769
178712824,20,14.308367,45.0,66.0,No,0.216793439394
178713858,19,65.0,161.16,257.856,No,0.252078679573
178717227,8,23.427366,58.18,178.418666667,No,0.131305577144
178719763,20,49.17,62.85,92.18,No,0.533412887828
178720379,17,50.8233,118.3,220.826666667,No,0.230150193213
178725896,22,32.7803334,40.15,48.18,No,0.680372216687
178728833,21,32.325,30.51,40.68,No,0.794616519174
178729958,25,74.758067,134.63,107.704,No,0.694106690559
178730257,5,72.5899666,93.2,323.093333333,No,0.224671818051
178733647,8,191.7814341,138.3,424.12,No,0.452186725691
178737141,23,23.762867,126.03,134.432,No,0.176764959236
178737618,23,19.1667,25.38,27.072,No,0.707989804965
178739381,25,14.7167,26.82,21.456,No,0.685901379567
178740828,25,56.782001,67.94,54.352,Yes,1.0
178741329,3,48.80413325,74.21,277.050666667,No,0.176155985608
178746335,22,67.58716255,90.0,108.0,No,0.625807060648
178747950-1,25,46.731417,81.22,64.976,No,0.719210431544
178750035,11,40.61,35.8,95.4666666667,No,0.425384078212
178754164-1,5,20.01197505,9.78,33.904,No,0.590254101286
178757101,10,80.3,138.11,386.708,No,0.207650216701
178757690,16,31.8167,49.58,99.16,No,0.32086224284
178760082,13,57.245,80.0,192.0,No,0.298151041667
178767114,22,16.9333,37.05,44.46,No,0.380865946919
178770915-1,24,19.49507505,19.85,18.5266666667,Yes,1.0
178771972-1,25,36.13,0.0,0.0,Yes,1.0
178773634,24,45.45,40.55,37.8466666667,Yes,1.0
178776411,23,47.8667,54.79,58.4426666667,No,0.819036890856
178777945,4,36.299967,67.11,241.596,No,0.150250695376
178778742,8,128.1642334,94.91,291.057333333,No,0.440340162305
178781112,20,25.0,38.5,56.4666666667,No,0.442739079103
178785627,12,124.5722004,123.1,311.853333333,No,0.399457652315
178787118,24,65.9907999,109.71,102.396,No,0.644466579749
178787129,23,95.5192668,94.81,101.130666667,No,0.944513370161
178792922,5,114.979067,122.6,425.013333333,No,0.270530493945
178794037,4,31.8167,127.76,459.936,No,0.069176363668
178796222,4,27.6267668,0.0,0.0,Yes,1.0
178801004,11,64.1283,94.33,251.546666667,No,0.254935995972
178802061,8,25.4166,30.5,93.5333333333,No,0.271738417676
178812030,19,51.6619332,59.82,95.712,No,0.539764430792
178813291,16,20.6417,38.97,77.94,No,0.264840903259
178813962,17,16.5167,20.0,37.3333333333,No,0.442411607143
178817079,20,33.1417,46.27,67.8626666667,No,0.488364245437
180000259-1,25,24.971267,0.0,0.0,Yes,1.0
180000431,23,8.75,11.06,11.7973333333,No,0.741693037975
180001545,23,43.5017,100.18,106.858666667,No,0.407095665302
180003605,23,72.2583326,137.4,146.56,No,0.493029016103
180006368,23,20.9167336,30.55,32.5866666667,No,0.64188012275
180007507,22,12.5,24.0,28.8,No,0.434027777778
180013709,25,11.6667,16.35,13.08,No,0.891949541284
180018453,22,29.5467668,31.14,37.368,No,0.790697034896
180021050,25,21.6654332,29.93,23.944,No,0.904837671233
180023438,22,49.1667,0.0,0.0,Yes,1.0
180024564,24,22.0833,209.03,195.094666667,No,0.113192740618
180026408,22,26.7733668,0.0,0.0,Yes,1.0
180027216,20,10.4167,0.0,0.0,Yes,1.0
180030391,24,48.35087,41.0,38.2666666667,Yes,1.0
180034964,23,134.73417,91.41,97.504,Yes,1.0
180037025,24,39.7267766,241.44,225.344,No,0.176293917744
180038640,22,28.42502,96.22,115.464,No,0.246180800942
180039221,20,22.141667,53.35,78.2466666667,No,0.282972654852
180106187,24,15.4167,64.05,59.78,No,0.257890598862
180108769-1,21,11.6783667,38.6,51.4666666667,No,0.226911270078
180120185,16,24.5,28.8,57.6,No,0.425347222222
180120210,21,15.8334,30.96,41.28,No,0.383561046512
180127648,24,39.61820825,0.0,0.0,Yes,1.0
180134432,21,65.8222766,128.49,171.32,No,0.38420661102
180146050,20,84.2034,134.18,196.797333333,No,0.427868602556
180176987,22,67.85,166.97,200.364,No,0.33863368669
180177240-1,21,25.8645,15.48,20.64,Yes,1.0
180177648,16,19.908367,54.92,109.84,No,0.181248789148
180179866,22,2.16,52.53,63.036,No,0.0342661336379
180195264,20,31.71420005,40.5,59.4,No,0.533909091751
180196492,22,24.2392001,55.15,66.18,No,0.366261711998
180200319,25,40.2742,87.09,69.672,No,0.578054311632
180201138,20,45.9061334,50.59,74.1986666667,No,0.618692160686
180204799,22,48.0467,69.4,83.28,No,0.576929634966
180218331,21,7.5,17.04,22.72,No,0.330105633803
180239621,24,50.5,65.4,61.04,No,0.827326343381
180245378,18,40.8334,55.65,96.46,No,0.423319510678
180252402,22,24.17,47.5,57.0,No,0.424035087719
180255041,22,36.4472835,43.34,52.008,No,0.700801482464
180257112,23,32.0167,54.29,57.9093333333,No,0.552876335421
180287083,20,256.852333,484.2,710.16,No,0.361682343416
180289405,24,14.6167,19.23,17.948,No,0.814391575663
180304869,20,8.1667,5.75,8.43333333333,No,0.968383399209
180308487,22,69.0561334,101.85,122.22,No,0.565015000818
180313280,22,91.53319205,69.14,82.968,Yes,1.0
180315908,16,20.83,25.12,50.24,No,0.414609872611
180324307,21,7.9167,60.65,80.8666666667,No,0.0978981863149
180324498,25,14.18417,18.24,14.592,No,0.972051123904
180332910,20,23.3095668,22.22,32.5893333333,No,0.715251415596
180336947,24,117.7031332,89.63,83.6546666667,Yes,1.0
180343924,25,66.6667,131.96,105.568,No,0.631504812064
180346041,19,70.8387334,90.18,144.288,No,0.490953741129
180358512,15,49.6166,67.75,144.533333333,No,0.343288284133
180367580,17,31.8167,36.0,67.2,No,0.473462797619
180377117,23,60.1467,40.5,43.2,Yes,1.0
180391831,22,41.0071167,44.75,53.7,No,0.763633458101
180397940,25,20.035,24.17,19.336,Yes,1.0
180399986,23,17.2,23.94,25.536,No,0.673558897243
180402482,23,12.55,-8.65,-9.22666666667,Yes,-1.36018786127
180404860,23,48.762084,57.38,61.2053333333,No,0.796696649529
180408488,23,19.0112835,25.2,26.88,No,0.707265011161
180409763,22,10.4167,12.5,15.0,No,0.694446666667
180414613,3,55.87083325,56.78,211.978666667,No,0.263568188859
180417081,20,26.4582332,33.03,48.444,No,0.546161200561
180418593,18,82.50641695,103.26,178.984,No,0.460970907735
180420020,21,18.80795005,50.98,67.9733333333,No,0.276696008974
180424400,25,20.9917,31.27,25.016,No,0.839130956188
180426071,24,50.5,121.25,113.166666667,No,0.446244477172
180426559,23,92.78337505,111.74,119.189333333,No,0.77845367916
180431192,24,57.6725,63.3,59.08,No,0.976176371022
180436959,20,37.6167,2.52,3.696,Yes,1.0
180440988,22,28.38666,55.79,66.948,No,0.424010575372
180442037-1,23,20.69330425,0.0,0.0,Yes,1.0
180447009-1,19,31.7615998,0.0,0.0,Yes,1.0
180454519,24,22.07,0.0,0.0,Yes,1.0
180454724-1,23,19.5833,0.0,0.0,Yes,1.0
180455452,20,22.725,17.89,26.2386666667,No,0.866088215865
180457136,23,24.5867,33.5,35.7333333333,No,0.688060634328
180457385,22,35.0525,46.5,55.8,No,0.628181003584
180466455,21,75.316734,513.56,684.746666667,No,0.109992114845
180469516,23,25.0,39.4,42.0266666667,No,0.594860406091
180473238,22,44.3667,129.67,155.604,No,0.285125703709
180474977,22,12.55,52.7,63.24,No,0.198450347881
180480986-1,23,10.4167,0.0,0.0,Yes,1.0
180480997,22,62.5666,123.38,148.056,No,0.422587399362
180485867,24,18.516633,73.15,68.2733333333,No,0.271213255541
180487096,24,38.9417,103.41,96.516,No,0.403474035393
180487325,23,42.2333,77.93,83.1253333333,No,0.508067737072
180504076,22,40.4167,58.67,70.404,No,0.574068234759
180508207,21,69.7298503,103.52,138.026666667,No,0.505191148812
180509980-1,25,13.3334,0.0,0.0,Yes,1.0
180510961,25,33.136067,54.49,43.592,No,0.760141012112
180518641-1,25,36.20699175,0.0,0.0,Yes,1.0
180520236,15,107.6834,162.43,346.517333333,No,0.310759057748
180522090,15,30.8833,0.0,0.0,Yes,1.0
180529655,5,127.26,223.81,775.874666667,No,0.164021336779
180534221,20,21.25,22.05,32.34,No,0.657081014224
180534583,22,15.015,17.5,21.0,No,0.715
180539453,21,9.75,11.7,15.6,No,0.625
180544870-2,23,42.696334,35.14,37.4826666667,Yes,1.0
180548874,24,18.9167,15.7,14.6533333333,Yes,1.0
180551959,16,20.7036251,18.96,37.92,No,0.545981674578
180557375,20,13.3334,16.0,23.4666666667,No,0.568184659091
180558876,24,18.175033,31.89,29.764,No,0.610638119876
180562178,25,24.0833,31.54,25.232,No,0.954474476855
180563919,20,18.9167,23.4,34.32,No,0.551185897436
180565740,25,83.129433,90.9,72.72,Yes,1.0
180567957,20,14.4334,44.27,64.9293333333,No,0.222293981149
180568287,22,167.2951667,513.39,616.068,No,0.271553086185
180570805-1,25,42.7297332,0.0,0.0,Yes,1.0
180609345,21,12.0833,15.5,20.6666666667,No,0.584675806452
180609505,17,82.86326,107.75,201.133333333,No,0.411981736825
180609754,19,9.1667,10.5,16.8,No,0.545636904762
180614648,22,52.9334,206.05,247.26,No,0.214079915878
180615809,14,8.1667,10.37,23.5053333333,No,0.347440297238
180615898,21,12.9516,9.29,12.3866666667,Yes,1.0
180617663,24,17.5,29.03,27.0946666667,No,0.645883568722
180619494,15,15.8807999,16.16,34.4746666667,No,0.460651296604
180620351,15,37.4333,0.0,0.0,Yes,1.0
180621023,14,9.5834,18.5,41.9333333333,No,0.228538950715
180623150,23,45.55,0.0,0.0,Yes,1.0
180623274,21,67.992867,0.0,0.0,Yes,1.0
180624399,15,38.2,36.11,77.0346666667,No,0.495880642481
180624548,14,41.303367,56.89,128.950666667,No,0.320303632914
180631296-1,14,12.7334,0.0,0.0,Yes,1.0
180631401,15,101.0633,154.87,330.389333333,No,0.305891534029
180637725,19,19.255867,0.0,0.0,Yes,1.0
180643983-1,14,15.5452332,0.0,0.0,Yes,1.0
180647976,14,14.308334,14.72,33.3653333333,No,0.428838335198
180650028,20,44.3333,0.0,0.0,Yes,1.0
180652279,23,20.0,0.0,0.0,Yes,1.0
180653474,24,28.9923668,59.6,55.6266666667,No,0.521195472196
180661430,14,57.7890004,154.66,350.562666667,No,0.16484641947
180663830-1,14,12.9129,0.0,0.0,Yes,1.0
180665310,19,24.1314666,30.97,49.552,No,0.486992787375
180671921,23,33.33,47.1,50.24,No,0.663415605096
180672999,21,12.9,17.6,23.4666666667,No,0.549715909091
180674208,20,15.55297485,11.76,17.248,No,0.901726278409
180680400,14,18.36079995,39.1,88.6266666667,No,0.207170151384
180681309,15,14.6748667,12.09,25.792,No,0.568969707661
180681398,21,7.9167,29.5,39.3333333333,No,0.201272033898
180681536,26,81.0617,75.94,50.6266666667,Yes,1.0
180682582-1,14,22.225067,0.0,0.0,Yes,1.0
180683196-1,14,20.5142666,0.0,0.0,Yes,1.0
180687678,21,12.9,18.58,24.7733333333,No,0.520721205597
180691312,14,22.2167,23.4,53.04,No,0.418866892911
180692335-1,14,41.3569334,0.0,0.0,Yes,1.0
180693347,14,135.24,110.24,249.877333333,No,0.541225561342
180705251,14,45.0667,81.36,184.416,No,0.244375216901
180706401-1,14,18.9167,0.0,0.0,Yes,1.0
180709915,15,41.6667,50.98,108.757333333,No,0.383116234308
180714525,14,17.2,0.0,0.0,Yes,1.0
180721411,15,45.0,58.27,124.309333333,No,0.362000171615
180724334,20,8.1667,16.3,23.9066666667,No,0.341607640825
180724834,14,111.674068,64.12,145.338666667,No,0.768371353345
180724903,23,28.3900668,177.93,189.792,No,0.149585160597
180729624,17,10.4167,11.4,21.28,No,0.489506578947
180732823,20,23.1100334,21.15,31.02,No,0.745004300451
180734074-1,14,9.5834,0.0,0.0,Yes,1.0
180736612,14,16.3334,21.68,49.1413333333,No,0.332376003907
180738590-1,19,7.9167,0.0,0.0,Yes,1.0
180742836,11,10.3167,34.55,92.1333333333,No,0.111975759768
180743268,14,30.3,51.44,116.597333333,No,0.259868721983
180750256-1,15,35.1334,14.58,31.104,Yes,1.0
180755217-1,14,32.9825334,0.0,0.0,Yes,1.0
180768698-1,21,20.6623417,0.0,0.0,Yes,1.0
180769906,21,61.8517001,368.94,491.92,No,0.125735282363
180770023,20,57.233367,21.5,31.5333333333,Yes,1.0
180781208,21,24.5583,44.47,59.2933333333,No,0.414183157185
180788012,14,7.9167,27.77,62.9453333333,No,0.12577103942
180788158,17,30.4449333,52.89,98.728,No,0.308371822583
180789228,20,159.0596916,252.64,370.538666667,No,0.4292661088
180792267,21,9.5834,11.5,15.3333333333,No,0.625004347826
180793257,17,110.1726998,96.59,180.301333333,No,0.611047615473
180794463,15,71.45,57.97,123.669333333,No,0.577750345006
180800688,21,38.128334,40.67,54.2266666667,No,0.703128854192
180802895,17,66.94580025,82.6,154.186666667,No,0.434186701725
180811056,22,48.5042831,35.0,42.0,Yes,1.0
180814468,14,99.266599,54.7,123.986666667,No,0.800623177223
180816539,17,10.25,12.6,23.52,No,0.435799319728
180816971-1,14,14.1667,0.0,0.0,Yes,1.0
180819861,14,26.0596,118.35,268.26,No,0.0971430701558
180821398,15,14.1667,23.54,50.2186666667,No,0.282100281436
180829818,14,20.6417,31.42,71.2186666667,No,0.289835530011
180831936,23,26.933367,41.19,43.936,No,0.613013633467
180833030,16,155.2948335,173.79,347.58,No,0.446788749353
180834097,19,32.0833,0.0,0.0,Yes,1.0
180834235,20,107.9417668,203.61,298.628,No,0.361458961651
180837205,17,88.048433,82.17,153.384,No,0.574039228342
180838546,15,17.5175,21.9,46.72,No,0.374946489726
180857492,14,14.762867,28.74,65.144,No,0.226618982562
180857754,14,11.9834,12.94,29.3306666667,No,0.408562142013
180858506,14,22.77,45.22,102.498666667,No,0.22214923121
180863398,20,14.1667,0.0,0.0,Yes,1.0
180863809,14,15.1667,0.0,0.0,Yes,1.0
180866164,23,26.2333,36.98,39.4453333333,No,0.665054590319
180870400,14,81.3359,78.24,177.344,No,0.458633503248
180871490,14,23.36829995,48.83,110.681333333,No,0.211131355634
180872184,21,27.966633,101.91,135.88,No,0.205818612011
180877769,20,150.0457999,212.41,311.534666667,No,0.481634360328
180882277,15,69.797034,0.0,0.0,Yes,1.0
180883256,15,32.62041675,20.22,43.136,No,0.756222569316
180886997,14,11.3833,13.55,30.7133333333,No,0.370630562188
180888024,15,30.9008701,53.3,113.706666667,No,0.271759528318
180891109,14,51.5162668,0.0,0.0,Yes,1.0
180891198,14,12.55,0.0,0.0,Yes,1.0
180897172,21,26.65,57.73,76.9733333333,No,0.34622380045
180901782,14,124.5847634,256.87,582.238666667,No,0.213975420274
180902294,21,21.0167,24.57,32.76,No,0.641535409035
180905991,21,34.9834,70.07,93.4266666667,No,0.374447695162
180907788,21,20.55,24.0,32.0,No,0.6421875
180910023-1,15,14.4516,0.0,0.0,Yes,1.0
180910136,19,10.4167,0.0,0.0,Yes,1.0
180913720,25,30.978367,39.64,31.712,No,0.976865760595
180913811,20,33.8833,77.14,113.138666667,No,0.299484703137
180924074-1,17,22.8274666,0.0,0.0,Yes,1.0
180929911,14,8.1667,0.0,0.0,Yes,1.0
180933053-1,14,126.0633,0.0,0.0,Yes,1.0
180942203,21,104.4050336,270.05,360.066666667,No,0.289960285873
180946763-1,15,20.0,0.0,0.0,Yes,1.0
180959633,14,75.5956996,56.47,127.998666667,No,0.590597555183
180962525,14,63.565,100.37,227.505333333,No,0.279400043369
180963708,14,43.1867,54.18,122.808,No,0.351660315289
180965584-1,15,44.8508501,0.0,0.0,Yes,1.0
180967280,15,18.9167,22.97,49.0026666667,No,0.386034093383
180970172,14,25.8,43.06,97.6026666667,No,0.264337039972
180971173-1,14,24.0833,0.0,0.0,Yes,1.0
180974427,16,31.433367,0.0,0.0,Yes,1.0
180976247,14,36.1903668,80.17,181.718666667,No,0.199156022129
180983359-1,14,9.75,0.0,0.0,Yes,1.0
180985226,21,82.61000005,147.74,196.986666667,No,0.41936848543
180991815,14,53.37920005,57.17,129.585333333,No,0.411923160414
180992974,20,29.1842,35.42,51.9493333333,No,0.561781992711
180994705,14,49.14454995,179.34,406.504,No,0.12089561222
180998685,14,14.67,33.74,76.4773333333,No,0.191821541895
181004493,14,99.50573405,187.25,424.433333333,No,0.234443730582
181004686,21,14.17,21.23,28.3066666667,No,0.500588789449
181010899,21,36.74334,35.75,47.6666666667,No,0.770839300699
181014020,20,22.06334,27.3,40.04,No,0.551032467532
181019138,21,37.583367,33.9,45.2,No,0.831490420354
181022871-1,20,19.5667,0.0,0.0,Yes,1.0
181025341,21,27.80881675,30.64,40.8533333333,No,0.680698843424
181027581,14,41.50249,36.51,82.756,No,0.501504301803
181029607,20,86.705,72.66,106.568,No,0.813611966069
181032544,19,134.050067,180.44,288.704,No,0.464316625333
181033807,15,7.9167,14.84,31.6586666667,No,0.250064226752
181035401,21,15.15,21.86,29.1466666667,No,0.519784995425
181044059-1,14,10.4167,0.0,0.0,Yes,1.0
181044731,15,186.418833,170.26,363.221333333,No,0.513237565892
181045798,15,72.68666,140.59,299.925333333,No,0.242349184686
181046904,20,18.3667,19.92,29.216,No,0.628652108434
181053243,20,32.565,34.44,50.512,No,0.644698289515
181055665-1,14,7.9167,89.53,202.934666667,No,0.0390110774568
181060220,14,24.1314666,0.0,0.0,Yes,1.0
181062186,20,24.1073833,30.51,44.748,No,0.538736553589
181062471,15,89.9166664,92.0,196.266666667,No,0.458135188859
181063449-1,14,15.5297499,0.0,0.0,Yes,1.0
181064962,25,25.8334,54.5,43.6,No,0.592509174312
181069207,14,14.17,13.44,30.464,No,0.465139180672
181071121,14,27.983367,19.13,43.3613333333,No,0.645353010363
181071610,14,43.183367,43.1,97.6933333333,No,0.442029824621
181075136-1,14,23.3333,0.0,0.0,Yes,1.0
181076206,23,45.09,47.47,50.6346666667,No,0.89049662945
181077650-1,15,20.8333,0.0,0.0,Yes,1.0
181078344-1,21,16.6917,0.0,0.0,Yes,1.0
181080860,21,14.1667,23.5,31.3333333333,No,0.452128723404
181082942,15,38.3367,0.0,0.0,Yes,1.0
181092308,23,43.3417,52.36,55.8506666667,No,0.776028337471
181093569,15,10.88217505,10.52,22.4426666667,No,0.48488779037
181095618,23,12.5,0.0,0.0,Yes,1.0
181096528,14,15.5452332,18.55,42.0466666667,No,0.369713806881
181102801,21,-12.4385,41.8,55.7333333333,No,-0.223178827751
181102889,20,23.36829995,27.3,40.04,No,0.583623874875
181105439,14,31.86442505,49.79,112.857333333,No,0.282342530245
181107248-1,17,21.3417,0.0,0.0,Yes,1.0
181112085-1,21,10.8333,0.0,0.0,Yes,1.0
181113702,15,28.83625,31.9,68.0533333333,No,0.423730162618
181119764,21,37.0834,15.48,20.64,Yes,1.0
181124512,14,24.26942495,9.13,20.6946666667,Yes,1.0
181124625-1,15,37.5442167,0.0,0.0,Yes,1.0
181125831-1,14,24.1314666,50.17,113.718666667,No,0.212203214365
181128492-1,14,26.6667,0.0,0.0,Yes,1.0
181139826,21,20.8959002,15.2,20.2666666667,Yes,1.0
181148350,14,120.75,430.4,975.573333333,No,0.123773370873
181151560,20,20.83,25.27,37.0626666667,No,0.562021081412
181160221,14,33.9667,63.76,144.522666667,No,0.235026800871
181166909,20,15.0,14.66,21.5013333333,No,0.697631154657
181167740-1,20,38.72087505,0.0,0.0,Yes,1.0
181169797,15,15.5607165,19.28,41.1306666667,No,0.378323955362
181170994,14,25.8516,25.87,58.6386666667,No,0.440862684463
181178903,15,44.82849175,47.99,102.378666667,No,0.437869462551
181178992-1,14,16.4070668,0.0,0.0,Yes,1.0
181179539,22,27.5167,38.57,46.284,No,0.594518624147
181184569,3,19.2667,0.0,0.0,Yes,1.0
181198996,14,36.7025,24.82,56.2586666667,No,0.652388372754
181207023,15,66.9137501,50.06,106.794666667,No,0.626564529752
181207885-1,14,28.75,0.0,0.0,Yes,1.0
181210802,14,28.616633,0.0,0.0,Yes,1.0
181214839,20,13.7583,22.89,33.572,No,0.409814726558
181218311,14,27.5167,43.68,99.008,No,0.277924006141
181219812,20,80.0367,155.36,227.861333333,No,0.351251784711
181221065,14,40.4167,0.0,0.0,Yes,1.0
181227243-1,14,12.0833,0.0,0.0,Yes,1.0
181229370,14,47.698075,90.92,206.085333333,No,0.231448178424
181234560-1,14,25.3227,0.0,0.0,Yes,1.0
181239418,15,49.9830666,49.37,105.322666667,No,0.474570841984
181246042-1,14,42.451034,0.0,0.0,Yes,1.0
181249205-1,14,10.4167,0.0,0.0,Yes,1.0
181254235,14,33.4332999,33.03,74.868,No,0.446563283379
181254779,10,23.87,43.92,122.976,No,0.19410291439
181257738,14,37.035667,54.55,123.646666667,No,0.299528228285
181259558,3,36.1528167,39.01,145.637333333,No,0.248238661561
181260857-1,14,15.4167,0.0,0.0,Yes,1.0
181264282,19,40.7387835,48.5,77.6,No,0.524984323454
181267810,14,16.3334,58.91,133.529333333,No,0.122320688588
181268708,15,28.24,43.17,92.096,No,0.306636553162
181270428,21,26.933367,25.67,34.2266666667,No,0.786911774445
181271429,14,61.696401,209.8,475.546666667,No,0.12973784767
181271827,20,41.031633,46.32,67.936,No,0.603974814531
181279789,21,13.77893745,14.46,19.28,No,0.714675178942
181282842-1,14,10.8334,0.0,0.0,Yes,1.0
181282853,21,37.65,0.0,0.0,Yes,1.0
181284957,21,9.5834,17.5,23.3333333333,No,0.410717142857
181400131,20,8.1667,11.31,16.588,No,0.492325777671
181403441-3,20,14.8667,27.62,40.5093333333,No,0.366994437496
181403816,20,105.83,168.03,246.444,No,0.429428186525
181404873,21,41.37124995,50.85,67.8,No,0.610195426991
181407127,16,31.05,55.6,111.2,No,0.279226618705
181414057,24,27.5992501,27.28,25.4613333333,Yes,1.0
181417754,23,37.2167,70.5,75.2,No,0.494902925532
